Well ID,Top,Base,
49035248990000,9046,9046,1
49035248990000,9065,9065,1
49035248990000,9138,9138,1
49035248990000,9150,9150,1
49035248990000,9153,9153,1
49035248990000,9195,9195,1
49035248990000,9205,9205,1
49035248990000,9215,9215,1
49035248990000,9266,9266,1
49035248990000,9272,9272,1
49035248990000,8554,8554,1
49035248990000,8622,8622,1
49035248990000,8626,8626,1
49035248990000,8669,8669,1
49035248990000,8674,8674,1
49035248990000,8683,8683,1
49035248990000,8760,8760,1
49035248990000,8853,8853,1
49035248990000,8863,8863,1
49035248990000,8872,8872,1
49035248990000,8924,8924,1
49035248990000,8950,8950,1
49035248990000,7952,7952,1
49035248990000,8001,8001,1
49035248990000,8016,8016,1
49035248990000,8061,8061,1
49035248990000,8066,8066,1
49035248990000,8079,8079,1
49035248990000,8158,8158,1
49035248990000,8184,8184,1
49035248990000,8212,8212,1
49035248990000,8378,8378,1
49035248990000,8383,8383,1
49035248990000,8387,8387,1
49035249100000,14296,14296,1
49035249100000,14299,14299,1
49035249100000,14337,14337,1
49035249100000,14368,14368,1
49035249100000,14373,14373,1
49035249100000,14398,14398,1
49035249100000,14590,14590,1
49035249100000,14630,14630,1
49035249100000,14654,14654,1
49035249100000,14660,14660,1
49035249100000,14688,14688,1
49035249100000,14700,14700,1
49035249100000,9065,9065,1
49035249100000,9089,9089,1
49035249100000,9109,9109,1
49035249100000,9148,9148,1
49035249100000,9169,9169,1
49035249100000,9270,9270,1
49035249100000,9306,9306,1
49035249100000,9342,9342,1
49035249100000,9349,9349,1
49035249100000,9588,9588,1
49035249100000,9590,9590,1
49035249100000,9594,9594,1
49035249100000,9639,9639,1
49035249100000,9727,9727,1
49035249100000,9748,9748,1
49035249100000,9760,9760,1
49035249100000,9763,9763,1
49035249100000,9803,9803,1
49035249100000,9833,9833,1
49035249100000,9840,9840,1
49035249100000,9870,9870,1
49035249100000,9940,9940,1
49035249100000,9960,9960,1
49035249100000,9998,9998,1
49035249100000,10001,10001,1
49035249100000,10007,10007,1
49035249100000,10109,10109,1
49035249100000,10218,10218,1
49035249100000,10238,10238,1
49035249100000,10280,10280,1
49035249100000,10306,10306,1
49035249100000,10365,10365,1
49035249100000,10384,10384,1
49035249100000,10397,10397,1
49035249100000,10430,10430,1
49035249100000,10458,10458,1
49035249100000,10483,10483,1
49035249100000,10518,10518,1
49035249100000,10533,10533,1
49035249100000,10662,10662,1
49035249100000,10671,10671,1
49035249100000,10679,10679,1
49035249100000,10711,10711,1
49035249100000,10720,10720,1
49035249100000,10726,10726,1
49035249100000,10741,10741,1
49035249100000,10748,10748,1
49035249100000,10758,10758,1
49035249100000,10887,10887,1
49035249100000,11020,11020,1
49035249100000,11026,11026,1
49035249100000,11046,11046,1
49035249100000,11100,11100,1
49035249100000,11128,11128,1
49035249100000,11146,11146,1
49035249100000,11226,11226,1
49035249100000,11232,11232,1
49035249100000,11248,11248,1
49035249100000,11274,11274,1
49035249100000,11316,11316,1
49035249100000,11327,11327,1
49035249100000,11542,11542,1
49035249100000,11555,11555,1
49035249100000,11575,11575,1
49035249100000,11616,11616,1
49035249100000,11654,11654,1
49035249100000,11667,11667,1
49035249100000,11687,11687,1
49035249100000,11732,11732,1
49035249100000,11747,11747,1
49035249100000,11756,11756,1
49035249100000,11832,11832,1
49035249100000,11844,11844,1
49035249100000,11977,11977,1
49035249100000,11980,11980,1
49035249100000,11983,11983,1
49035249100000,12088,12088,1
49035249100000,12105,12105,1
49035249100000,12177,12177,1
49035249100000,12166,12166,1
49035249100000,12178,12178,1
49035249100000,12190,12190,1
49035249100000,12200,12200,1
49035249100000,12259,12259,1
49035249100000,12262,12262,1
49035249100000,12266,12266,1
49035249100000,12435,12435,1
49035249100000,12480,12480,1
49035249100000,12487,12487,1
49035249100000,12493,12493,1
49035249100000,12503,12503,1
49035249100000,12508,12508,1
49035249100000,12549,12549,1
49035249100000,12665,12665,1
49035249100000,12674,12674,1
49035249100000,12679,12679,1
49035249100000,12686,12686,1
49035249100000,12779,12779,1
49035249100000,12790,12790,1
49035249100000,12817,12817,1
49035249100000,12842,12842,1
49035249100000,12852,12852,1
49035249100000,12999,12999,1
49035249100000,13018,13018,1
49035249100000,13033,13033,1
49035249100000,13088,13088,1
49035249100000,13176,13176,1
49035249100000,13181,13181,1
49035249100000,13229,13229,1
49035249100000,13233,13233,1
49035249100000,13280,13280,1
49035249100000,13297,13297,1
49035249100000,13306,13306,1
49035249100000,13323,13323,1
49035249100000,13387,13387,1
49035249100000,13394,13394,1
49035249100000,13479,13479,1
49035249100000,13483,13483,1
49035249100000,13488,13488,1
49035249100000,13492,13492,1
49035249100000,13546,13546,1
49035249100000,13553,13553,1
49035249100000,13557,13557,1
49035249100000,13657,13657,1
49035249100000,13820,13820,1
49035249100000,13828,13828,1
49035249100000,13839,13839,1
49035249100000,13863,13863,1
49035249100000,13916,13916,1
49035249100000,13944,13944,1
49035249100000,13958,13958,1
49035249100000,13969,13969,1
49035249100000,13985,13985,1
49035249100000,14074,14074,1
49035249100000,14087,14087,1
49035249100000,14205,14205,1
49035249100000,14296,14296,1
49035249100000,14299,14299,1
49035249100000,14337,14337,1
49035249100000,14368,14368,1
49035249100000,14373,14373,1
49035249100000,14398,14398,1
49035249100000,14590,14590,1
49035249100000,14630,14630,1
49035249100000,14654,14654,1
49035249100000,14660,14660,1
49035249100000,14688,14688,1
49035249100000,14700,14700,1
49035249100000,13820,13820,1
49035249100000,13828,13828,1
49035249100000,13839,13839,1
49035249100000,13863,13863,1
49035249100000,13916,13916,1
49035249100000,13944,13944,1
49035249100000,13958,13958,1
49035249100000,13969,13969,1
49035249100000,13985,13985,1
49035249100000,14074,14074,1
49035249100000,14087,14087,1
49035249100000,14205,14205,1
49035249100000,13479,13479,1
49035249100000,13483,13483,1
49035249100000,13488,13488,1
49035249100000,13492,13492,1
49035249100000,13546,13546,1
49035249100000,13553,13553,1
49035249100000,13557,13557,1
49035249100000,13657,13657,1
49035249100000,13088,13088,1
49035249100000,13176,13176,1
49035249100000,13181,13181,1
49035249100000,13229,13229,1
49035249100000,13233,13233,1
49035249100000,13280,13280,1
49035249100000,13297,13297,1
49035249100000,13306,13306,1
49035249100000,13323,13323,1
49035249100000,13387,13387,1
49035249100000,13394,13394,1
49035249100000,12665,12665,1
49035249100000,12674,12674,1
49035249100000,12679,12679,1
49035249100000,12686,12686,1
49035249100000,12779,12779,1
49035249100000,12790,12790,1
49035249100000,12817,12817,1
49035249100000,12842,12842,1
49035249100000,12852,12852,1
49035249100000,12999,12999,1
49035249100000,13018,13018,1
49035249100000,13033,13033,1
49035249100000,12259,12259,1
49035249100000,12262,12262,1
49035249100000,12266,12266,1
49035249100000,12435,12435,1
49035249100000,12480,12480,1
49035249100000,12487,12487,1
49035249100000,12493,12493,1
49035249100000,12503,12503,1
49035249100000,12508,12508,1
49035249100000,12549,12549,1
49035249100000,11977,11977,1
49035249100000,11980,11980,1
49035249100000,11983,11983,1
49035249100000,12088,12088,1
49035249100000,12105,12105,1
49035249100000,12117,12117,1
49035249100000,12166,12166,1
49035249100000,12178,12178,1
49035249100000,12190,12190,1
49035249100000,12200,12200,1
49035249100000,11542,11542,1
49035249100000,11555,11555,1
49035249100000,11575,11575,1
49035249100000,11616,11616,1
49035249100000,11654,11654,1
49035249100000,11667,11667,1
49035249100000,11687,11687,1
49035249100000,11732,11732,1
49035249100000,11747,11747,1
49035249100000,11756,11756,1
49035249100000,11832,11832,1
49035249100000,11844,11844,1
49035249100000,11020,11020,1
49035249100000,11026,11026,1
49035249100000,11046,11046,1
49035249100000,11100,11100,1
49035249100000,11128,11128,1
49035249100000,11146,11146,1
49035249100000,11226,11226,1
49035249100000,11232,11232,1
49035249100000,11248,11248,1
49035249100000,11274,11274,1
49035249100000,11316,11316,1
49035249100000,11327,11327,1
49035249100000,10662,10662,1
49035249100000,10671,10671,1
49035249100000,10679,10679,1
49035249100000,10711,10711,1
49035249100000,10720,10720,1
49035249100000,10726,10726,1
49035249100000,10741,10741,1
49035249100000,10748,10748,1
49035249100000,10758,10758,1
49035249100000,10887,10887,1
49035249100000,10218,10218,1
49035249100000,10238,10238,1
49035249100000,10280,10280,1
49035249100000,10306,10306,1
49035249100000,10365,10365,1
49035249100000,10384,10384,1
49035249100000,10397,10397,1
49035249100000,10430,10430,1
49035249100000,10458,10458,1
49035249100000,10483,10483,1
49035249100000,10518,10518,1
49035249100000,10533,10533,1
49035249100000,9803,9803,1
49035249100000,9833,9833,1
49035249100000,9840,9840,1
49035249100000,9870,9870,1
49035249100000,9940,9940,1
49035249100000,9960,9960,1
49035249100000,9998,9998,1
49035249100000,10001,10001,1
49035249100000,10007,10007,1
49035249100000,10109,10109,1
49035249100000,9588,9588,1
49035249100000,9590,9590,1
49035249100000,9594,9594,1
49035249100000,9639,9639,1
49035249100000,9727,9727,1
49035249100000,9748,9748,1
49035249100000,9760,9760,1
49035249100000,9763,9763,1
49035249100000,8974,8974,1
49035249100000,8985,8985,1
49035249100000,9039,9039,1
49035249100000,9065,9065,1
49035249100000,9089,9089,1
49035249100000,9109,9109,1
49035249100000,9148,9148,1
49035249100000,9169,9169,1
49035249100000,9270,9270,1
49035249100000,9306,9306,1
49035249100000,9342,9342,1
49035249100000,9349,9349,1
49035249100000,8750,8750,1
49035249100000,8760,8760,1
49035249100000,8770,8770,1
49035249100000,8781,8781,1
49035249100000,8792,8792,1
49035249100000,8809,8809,1
49035249100000,8838,8838,1
49035249100000,8849,8849,1
49035249100000,8890,8890,1
49035255060000,13956,13956,1
49035255060000,14012,14012,1
49035255060000,14018,14018,1
49035255060000,14031,14031,1
49035255060000,14089,14089,1
49035255060000,14093,14093,1
49035255060000,14202,14202,1
49035255060000,14232,14232,1
49035255060000,8808,8809,1
49035255060000,8820,8821,1
49035255060000,8838,8839,1
49035255060000,8950,8951,1
49035255060000,9000,9001,1
49035255060000,9012,9013,1
49035255060000,9056,9057,1
49035255060000,9082,9083,1
49035255060000,9124,9125,1
49035255060000,9136,9137,1
49035255060000,9156,9157,1
49035255060000,9170,9171,1
49035255060000,9372,9373,1
49035255060000,9428,9429,1
49035255060000,9442,9443,1
49035255060000,9498,9499,1
49035255060000,9510,9511,1
49035255060000,9544,9545,1
49035255060000,9596,9597,1
49035255060000,9613,9614,1
49035255060000,9632,9633,1
49035255060000,9698,9699,1
49035255060000,9797,9798,1
49035255060000,9847,9848,1
49035255060000,9854,9855,1
49035255060000,9913,9914,1
49035255060000,9924,9925,1
49035255060000,9950,9951,1
49035255060000,9966,9967,1
49035255060000,9987,9988,1
49035255060000,10058,10059,1
49035255060000,10080,10081,1
49035255060000,10104,10105,1
49035255060000,10127,10128,1
49035255060000,10156,10157,1
49035255060000,10224,10225,1
49035255060000,10290,10291,1
49035255060000,10307,10308,1
49035255060000,10316,10317,1
49035255060000,10329,10330,1
49035255060000,10456,10457,1
49035255060000,10482,10483,1
49035255060000,10499,10500,1
49035255060000,10518,10519,1
49035255060000,10539,10540,1
49035255060000,10564,10565,1
49035255060000,10578,10579,1
49035255060000,10642,10643,1
49035255060000,10673,10674,1
49035255060000,10683,10684,1
49035255060000,10729,10730,1
49035255060000,10740,10741,1
49035255060000,10781,10782,1
49035255060000,10804,10805,1
49035255060000,10849,10850,1
49035255060000,10911,10912,1
49035255060000,10946,10947,1
49035255060000,10963,10964,1
49035255060000,10994,10995,1
49035255060000,11008,11009,1
49035255060000,11089,11090,1
49035255060000,11107,11108,1
49035255060000,11126,11127,1
49035255060000,11190,11191,1
49035255060000,11206,11207,1
49035255060000,11224,11225,1
49035255060000,11296,11297,1
49035255060000,11304,11305,1
49035255060000,11347,11348,1
49035255060000,11362,11363,1
49035255060000,11404,11405,1
49035255060000,11445,11446,1
49035255060000,11494,11495,1
49035255060000,11506,11507,1
49035255060000,11530,11531,1
49035255060000,11620,11621,1
49035255060000,11637,11638,1
49035255060000,11670,11671,1
49035255060000,11792,11793,1
49035255060000,11830,11831,1
49035255060000,11863,11864,1
49035255060000,11898,11899,1
49035255060000,11913,11914,1
49035255060000,11933,11934,1
49035255060000,11951,11952,1
49035255060000,11972,11973,1
49035255060000,11982,11983,1
49035255060000,11997,11998,1
49035255060000,12035,12036,1
49035255060000,12048,12049,1
49035255060000,12072,12073,1
49035255060000,12104,12105,1
49035255060000,12203,12204,1
49035255060000,12212,12213,1
49035255060000,12326,12327,1
49035255060000,12331,12332,1
49035255060000,12380,12381,1
49035255060000,12392,12393,1
49035255060000,12450,12451,1
49035255060000,12458,12459,1
49035255060000,12531,12532,1
49035255060000,12564,12565,1
49035255060000,12590,12591,1
49035255060000,12597,12598,1
49035255060000,12630,12631,1
49035255060000,12640,12641,1
49035255060000,12700,12701,1
49035255060000,12714,12715,1
49035255060000,12726,12727,1
49035255060000,12738,12839,1
49035255060000,12750,12751,1
49035255060000,12777,12778,1
49035255060000,12788,12789,1
49035255060000,12840,12841,1
49035255060000,12865,12866,1
49035255060000,12905,12906,1
49035255060000,12975,12976,1
49035255060000,12986,12987,1
49035255060000,13000,13001,1
49035255060000,13015,13016,1
49035255060000,13086,13087,1
49035255060000,13160,13161,1
49035255060000,13297,13298,1
49035255060000,13328,13329,1
49035255060000,13426,13427,1
49035255060000,13570,13571,1
49035255060000,13584,13585,1
49035255060000,13634,13635,1
49035255060000,13659,13660,1
49035255060000,13665,13666,1
49035255060000,13734,13735,1
49035255060000,13835,13836,1
49035255060000,13895,13896,1
49035255060000,13905,13906,1
49035255060000,13956,13957,1
49035255060000,14012,14013,1
49035255060000,14018,14019,1
49035255060000,14031,14032,1
49035255060000,14089,14090,1
49035255060000,14093,14094,1
49035255060000,14202,14203,1
49035255060000,14232,14233,1
49035255060000,13570,13570,1
49035255060000,13584,13584,1
49035255060000,13634,13634,1
49035255060000,13659,13659,1
49035255060000,13665,13665,1
49035255060000,13734,13734,1
49035255060000,13835,13835,1
49035255060000,13895,13895,1
49035255060000,13905,13905,1
49035255060000,12975,12975,1
49035255060000,12986,12986,1
49035255060000,13000,13000,1
49035255060000,13015,13015,1
49035255060000,13086,13086,1
49035255060000,13160,13160,1
49035255060000,13297,13297,1
49035255060000,13328,13328,1
49035255060000,13426,13426,1
49035255060000,12700,12700,1
49035255060000,12714,12714,1
49035255060000,12726,12726,1
49035255060000,12738,12738,1
49035255060000,12750,12750,1
49035255060000,12777,12777,1
49035255060000,12788,12788,1
49035255060000,12840,12840,1
49035255060000,12865,12865,1
49035255060000,12905,12905,1
49035255060000,12380,12380,1
49035255060000,12392,12392,1
49035255060000,12450,12450,1
49035255060000,12458,12458,1
49035255060000,12531,12531,1
49035255060000,12564,12564,1
49035255060000,12590,12590,1
49035255060000,12597,12597,1
49035255060000,12630,12630,1
49035255060000,12640,12640,1
49035255060000,12035,12035,1
49035255060000,12048,12048,1
49035255060000,12072,12072,1
49035255060000,12104,12104,1
49035255060000,12203,12203,1
49035255060000,12212,12212,1
49035255060000,12326,12326,1
49035255060000,12331,12331,1
49035255060000,11792,11792,1
49035255060000,11830,11830,1
49035255060000,11863,11863,1
49035255060000,11898,11898,1
49035255060000,11913,11913,1
49035255060000,11933,11933,1
49035255060000,11951,11951,1
49035255060000,11972,11972,1
49035255060000,11982,11982,1
49035255060000,11997,11997,1
49035255060000,11347,11347,1
49035255060000,11362,11362,1
49035255060000,11404,11404,1
49035255060000,11445,11445,1
49035255060000,11494,11494,1
49035255060000,11506,11506,1
49035255060000,11530,11530,1
49035255060000,11620,11620,1
49035255060000,11637,11637,1
49035255060000,11670,11670,1
49035255060000,11089,11089,1
49035255060000,11107,11107,1
49035255060000,11126,11126,1
49035255060000,11190,11190,1
49035255060000,11206,11206,1
49035255060000,11224,11224,1
49035255060000,11296,11296,1
49035255060000,11304,11304,1
49035255060000,10729,10729,1
49035255060000,10740,10740,1
49035255060000,10781,10781,1
49035255060000,10804,10804,1
49035255060000,10849,10849,1
49035255060000,10911,10911,1
49035255060000,10946,10946,1
49035255060000,10963,10963,1
49035255060000,10994,10994,1
49035255060000,11008,11008,1
49035255060000,10456,10456,1
49035255060000,10482,10482,1
49035255060000,10499,10499,1
49035255060000,10518,10518,1
49035255060000,10539,10539,1
49035255060000,10564,10564,1
49035255060000,10578,10578,1
49035255060000,10642,10642,1
49035255060000,10673,10673,1
49035255060000,10683,10683,1
49035255060000,10058,10058,1
49035255060000,10080,10080,1
49035255060000,10104,10104,1
49035255060000,10127,10127,1
49035255060000,10156,10156,1
49035255060000,10224,10224,1
49035255060000,10290,10290,1
49035255060000,10307,10307,1
49035255060000,10316,10316,1
49035255060000,10329,10329,1
49035255060000,9754,9754,1
49035255060000,9797,9797,1
49035255060000,9847,9847,1
49035255060000,9854,9854,1
49035255060000,9913,9913,1
49035255060000,9924,9924,1
49035255060000,9950,9950,1
49035255060000,9966,9966,1
49035255060000,9987,9987,1
49035255060000,9372,9372,1
49035255060000,9428,9428,1
49035255060000,9442,9442,1
49035255060000,9498,9498,1
49035255060000,9510,9510,1
49035255060000,9544,9544,1
49035255060000,9596,9596,1
49035255060000,9613,9613,1
49035255060000,9632,9632,1
49035255060000,9698,9698,1
49035255060000,8950,8950,1
49035255060000,9000,9000,1
49035255060000,9012,9012,1
49035255060000,9056,9056,1
49035255060000,9082,9082,1
49035255060000,9124,9124,1
49035255060000,9136,9136,1
49035255060000,9156,9156,1
49035255060000,9170,9170,1
49035255060000,8396,8396,1
49035255060000,8416,8416,1
49035255060000,8425,8425,1
49035255060000,8481,8481,1
49035255060000,8504,8504,1
49035255060000,8712,8712,1
49035255060000,8746,8746,1
49035255060000,8761,8761,1
49035255060000,8808,8808,1
49035255060000,8820,8820,1
49035255060000,8838,8838,1
49035256980000,13851,13851,1
49035256980000,13862,13862,1
49035256980000,13878,13878,1
49035256980000,13905,13905,1
49035256980000,13933,13933,1
49035256980000,13981,13981,1
49035256980000,14029,14029,1
49035256980000,14095,14095,1
49035256980000,14101,14101,1
49035256980000,8760,8760,1
49035256980000,8888,8888,1
49035256980000,8973,8973,1
49035256980000,8998,8998,1
49035256980000,9028,9028,1
49035256980000,9038,9038,1
49035256980000,9050,9050,1
49035256980000,9122,9122,1
49035256980000,9156,9156,1
49035256980000,9178,9178,1
49035256980000,9214,9214,1
49035256980000,9229,9229,1
49035256980000,9350,9350,1
49035256980000,9400,9400,1
49035256980000,9431,9431,1
49035256980000,9443,9443,1
49035256980000,9453,9453,1
49035256980000,9546,9546,1
49035256980000,9555,9555,1
49035256980000,9567,9567,1
49035256980000,9645,9645,1
49035256980000,9660,9660,1
49035256980000,9686,9686,1
49035256980000,9720,9720,1
49035256980000,9732,9732,1
49035256980000,9747,9747,1
49035256980000,9785,9785,1
49035256980000,9822,9822,1
49035256980000,9850,9850,1
49035256980000,9877,9877,1
49035256980000,9936,9936,1
49035256980000,9958,9958,1
49035256980000,9973,9973,1
49035256980000,9982,9982,1
49035256980000,10000,10000,1
49035256980000,10053,10053,1
49035256980000,10067,10067,1
49035256980000,10089,10089,1
49035256980000,10256,10256,1
49035256980000,10269,10269,1
49035256980000,10297,10297,1
49035256980000,10349,10349,1
49035256980000,10360,10360,1
49035256980000,10377,10377,1
49035256980000,10398,10398,1
49035256980000,10477,10477,1
49035256980000,10534,10534,1
49035256980000,10561,10561,1
49035256980000,10580,10580,1
49035256980000,10593,10593,1
49035256980000,10730,10730,1
49035256980000,10767,10767,1
49035256980000,10805,10805,1
49035256980000,10814,10814,1
49035256980000,10900,10900,1
49035256980000,10970,10970,1
49035256980000,10993,10993,1
49035256980000,11012,11012,1
49035256980000,11037,11037,1
49035256980000,11056,11056,1
49035256980000,11101,11101,1
49035256980000,11187,11187,1
49035256980000,11197,11197,1
49035256980000,11211,11211,1
49035256980000,11228,11228,1
49035256980000,11241,11241,1
49035256980000,11255,11255,1
49035256980000,11268,11268,1
49035256980000,11277,11277,1
49035256980000,11296,11296,1
49035256980000,11308,11308,1
49035256980000,11349,11349,1
49035256980000,11354,11354,1
49035256980000,11373,11373,1
49035256980000,11388,11388,1
49035256980000,11405,11405,1
49035256980000,11413,11413,1
49035256980000,11424,11424,1
49035256980000,11453,11453,1
49035256980000,11459,11459,1
49035256980000,11600,11600,1
49035256980000,11638,11638,1
49035256980000,11646,11646,1
49035256980000,11715,11715,1
49035256980000,11734,11734,1
49035256980000,11764,11764,1
49035256980000,11782,11782,1
49035256980000,11791,11791,1
49035256980000,11825,11825,1
49035256980000,11904,11904,1
49035256980000,11932,11932,1
49035256980000,11946,11946,1
49035256980000,11964,11964,1
49035256980000,11973,11973,1
49035256980000,11986,11986,1
49035256980000,12006,12006,1
49035256980000,12033,12033,1
49035256980000,12046,12046,1
49035256980000,12120,12120,1
49035256980000,12149,12149,1
49035256980000,12226,12226,1
49035256980000,12269,12269,1
49035256980000,12282,12282,1
49035256980000,12301,12301,1
49035256980000,12388,12388,1
49035256980000,12404,12404,1
49035256980000,12419,12419,1
49035256980000,12433,12433,1
49035256980000,12447,12447,1
49035256980000,12465,12465,1
49035256980000,12590,12590,1
49035256980000,12600,12600,1
49035256980000,12660,12660,1
49035256980000,12671,12671,1
49035256980000,12762,12762,1
49035256980000,12780,12780,1
49035256980000,12796,12796,1
49035256980000,12807,12807,1
49035256980000,12816,12816,1
49035256980000,12922,12922,1
49035256980000,12931,12931,1
49035256980000,12945,12945,1
49035256980000,13020,13020,1
49035256980000,13030,13030,1
49035256980000,13042,13042,1
49035256980000,13088,13088,1
49035256980000,13094,13094,1
49035256980000,13143,13143,1
49035256980000,13147,13147,1
49035256980000,13242,13242,1
49035256980000,13249,13249,1
49035256980000,13259,13259,1
49035256980000,13450,13450,1
49035256980000,13467,13467,1
49035256980000,13472,13472,1
49035256980000,13480,13480,1
49035256980000,13595,13595,1
49035256980000,13602,13602,1
49035256980000,13698,13698,1
49035256980000,13711,13711,1
49035256980000,13738,13738,1
49035256980000,13753,13753,1
49035256980000,13761,13761,1
49035256980000,13808,13808,1
49035256980000,13811,13811,1
49035256980000,13851,13851,1
49035256980000,13862,13862,1
49035256980000,13878,13878,1
49035256980000,13905,13905,1
49035256980000,13933,13933,1
49035256980000,13981,13981,1
49035256980000,14029,14029,1
49035256980000,14095,14095,1
49035256980000,14101,14101,1
49035256980000,13595,13595,1
49035256980000,13862,13862,1
49035256980000,13698,13698,1
49035256980000,13711,13711,1
49035256980000,13738,13738,1
49035256980000,13753,13753,1
49035256980000,13761,13761,1
49035256980000,13808,13808,1
49035256980000,13811,13811,1
49035256980000,13242,13242,1
49035256980000,13249,13249,1
49035256980000,13878,13878,1
49035256980000,13450,13450,1
49035256980000,13467,13467,1
49035256980000,13472,13472,1
49035256980000,13480,13480,1
49035256980000,12922,12922,1
49035256980000,12931,12931,1
49035256980000,12945,12945,1
49035256980000,13905,13905,1
49035256980000,13030,13030,1
49035256980000,13042,13042,1
49035256980000,13088,13088,1
49035256980000,13094,13094,1
49035256980000,13143,13143,1
49035256980000,13147,13147,1
49035256980000,12590,12590,1
49035256980000,12600,12600,1
49035256980000,12660,12660,1
49035256980000,12671,12671,1
49035256980000,13933,13933,1
49035256980000,12780,12780,1
49035256980000,12796,12796,1
49035256980000,12807,12807,1
49035256980000,12816,12816,1
49035256980000,12226,12226,1
49035256980000,12269,12269,1
49035256980000,12282,12282,1
49035256980000,12301,12301,1
49035256980000,12388,12388,1
49035256980000,13981,13981,1
49035256980000,12419,12419,1
49035256980000,12433,12433,1
49035256980000,12447,12447,1
49035256980000,12465,12465,1
49035256980000,11904,11904,1
49035256980000,11932,11932,1
49035256980000,11946,11946,1
49035256980000,11964,11964,1
49035256980000,11973,11973,1
49035256980000,11986,11986,1
49035256980000,14029,14029,1
49035256980000,12033,12033,1
49035256980000,12046,12046,1
49035256980000,12120,12120,1
49035256980000,12149,12149,1
49035256980000,11600,11600,1
49035256980000,11638,11638,1
49035256980000,11646,11646,1
49035256980000,11715,11715,1
49035256980000,11734,11734,1
49035256980000,11764,11764,1
49035256980000,11782,11782,1
49035256980000,14095,14095,1
49035256980000,11825,11825,1
49035256980000,11349,11349,1
49035256980000,11354,11354,1
49035256980000,11373,11373,1
49035256980000,11388,11388,1
49035256980000,11405,11405,1
49035256980000,11413,11413,1
49035256980000,11424,11424,1
49035256980000,11453,11453,1
49035256980000,14101,14101,1
49035256980000,11101,11101,1
49035256980000,11187,11187,1
49035256980000,11197,11197,1
49035256980000,11211,11211,1
49035256980000,11228,11228,1
49035256980000,11241,11241,1
49035256980000,11255,11255,1
49035256980000,11268,11268,1
49035256980000,11277,11277,1
49035256980000,13595,13595,1
49035256980000,11308,11308,1
49035256980000,10730,10730,1
49035256980000,10767,10767,1
49035256980000,10805,10805,1
49035256980000,10814,10814,1
49035256980000,10900,10900,1
49035256980000,10970,10970,1
49035256980000,10993,10993,1
49035256980000,11012,11012,1
49035256980000,11037,11037,1
49035256980000,11056,11056,1
49035256980000,13602,13602,1
49035256980000,10349,10349,1
49035256980000,10360,10360,1
49035256980000,10377,10377,1
49035256980000,10398,10398,1
49035256980000,10477,10477,1
49035256980000,10534,10534,1
49035256980000,10561,10561,1
49035256980000,10580,10580,1
49035256980000,10593,10593,1
49035256980000,13698,13698,1
49035256980000,9936,9936,1
49035256980000,9958,9958,1
49035256980000,9973,9973,1
49035256980000,9982,9982,1
49035256980000,10000,10000,1
49035256980000,10053,10053,1
49035256980000,10067,10067,1
49035256980000,10089,10089,1
49035256980000,10256,10256,1
49035256980000,10269,10269,1
49035256980000,10297,10297,1
49035256980000,13711,13711,1
49035256980000,9645,9645,1
49035256980000,9660,9660,1
49035256980000,9686,9686,1
49035256980000,9720,9720,1
49035256980000,9732,9732,1
49035256980000,9747,9747,1
49035256980000,9785,9785,1
49035256980000,9822,9822,1
49035256980000,9850,9850,1
49035256980000,9877,9877,1
49035256980000,13738,13738,1
49035256980000,9350,9350,1
49035256980000,9400,9400,1
49035256980000,9431,9431,1
49035256980000,9443,9443,1
49035256980000,9453,9453,1
49035256980000,9546,9546,1
49035256980000,9555,9555,1
49035256980000,9567,9567,1
49035256980000,13753,13753,1
49035256980000,8888,8888,1
49035256980000,8973,8973,1
49035256980000,8998,8998,1
49035256980000,9028,9028,1
49035256980000,9038,9038,1
49035256980000,9050,9050,1
49035256980000,9122,9122,1
49035256980000,9156,9156,1
49035256980000,9178,9178,1
49035256980000,9214,9214,1
49035256980000,9229,9229,1
49035256980000,13761,13761,1
49035256980000,8538,8538,1
49035256980000,8551,8551,1
49035256980000,8566,8566,1
49035256980000,8573,8573,1
49035256980000,8583,8583,1
49035256980000,8642,8642,1
49035256980000,8711,8711,1
49035256980000,8722,8722,1
49035256980000,8743,8743,1
49035256980000,8760,8760,1
49035256980000,13808,13808,1
49035260260000,13961,13962,1
49035260260000,13898,13899,1
49035260260000,13868,13869,1
49035260260000,13810,13811,1
49035260260000,13796,13797,1
49035260260000,13788,13789,1
49035260260000,8526,8526,1
49035260260000,8555,8555,1
49035260260000,8700,8700,1
49035260260000,8713,8713,1
49035260260000,8816,8816,1
49035260260000,8834,8834,1
49035260260000,8885,8885,1
49035260260000,8912,8912,1
49035260260000,8938,8938,1
49035260260000,8958,8958,1
49035260260000,8979,8979,1
49035260260000,8991,8991,1
49035260260000,9018,9018,1
49035260260000,9033,9033,1
49035260260000,9053,9053,1
49035260260000,9075,9075,1
49035260260000,9271,9271,1
49035260260000,9282,9282,1
49035260260000,9371,9371,1
49035260260000,9382,9382,1
49035260260000,9391,9391,1
49035260260000,9426,9426,1
49035260260000,9465,9465,1
49035260260000,9498,9498,1
49035260260000,9556,9556,1
49035260260000,9563,9563,1
49035260260000,9574,9574,1
49035260260000,9708,9708,1
49035260260000,9718,9718,1
49035260260000,9747,9747,1
49035260260000,9758,9758,1
49035260260000,9773,9773,1
49035260260000,9797,9797,1
49035260260000,9810,9810,1
